Income_Level,Satisfaction_Score,Discount_Used,Age,Number_of_Subscriptions,Tenure_Months,Monthly_Total_Spend,Avg_Usage_Hours_Per_Week,App_Switch_Frequency,Customer_Support_Interactions,Spend_Per_Subscription,Usage_Per_Subscription,Interactions_Per_Tenure_Month,Engagement_Score,Risk_Indicator,Device_Type_Web,Device_Type_iOS,Payment_Mode_Debit Card,Payment_Mode_UPI,Payment_Mode_Wallet,Will_Cancel_Next_3_Months
1.0,5.0,1.0,1.0462555795405835,-0.45424523766366814,-1.0865352017071264,0.3340223323885846,-1.2114744105773108,0.22486631158683693,-1.5635710745034659,0.4011356170394924,-0.5145271348115288,-0.4666572382956102,-0.7430722098969692,-1.0110272299239438,0.0,1.0,0.0,0.0,0.0,0
2.0,2.0,0.0,1.2643351928060445,1.006687708642053,1.2705308526669052,0.8991678076749279,-0.7761503850745026,1.388043388067653,1.2185826980712002,-0.3748731878394049,-0.6536909759868837,-0.2549565530156473,-1.1004366203056168,2.1696527472407157,0.0,0.0,0.0,0.0,1.0,1
2.0,3.0,0.0,-0.11683569120854206,-1.0386184161859566,0.09199782547988948,-0.8919969863416285,-0.4412857500723425,1.6206788033638164,-0.8680326313597994,-0.021415201527806328,0.09300511342310433,-0.37985997087966383,-0.807128094781538,-0.31525348491917465,0.0,1.0,0.0,0.0,0.0,0
2.0,9.0,0.0,-0.6983813265831048,-0.45424523766366814,0.9758975958701513,0.021704179985192328,0.9651457169367301,0.9227725574753266,1.2185826980712002,0.1280536067548968,0.06906423994560727,-0.23206999863039574,1.8225345478481336,-0.6134422327783614,0.0,0.0,1.0,0.0,0.0,0
2.0,6.0,0.0,-0.9164609398485658,-1.0386184161859566,1.7124807378620361,-0.8995508248471497,0.32890291043262576,-1.636217010782469,-1.5635710745034659,-0.03242328542219879,0.4371739268249409,-0.4666572382956102,0.33576374605366527,-1.0110272299239438,0.0,0.0,0.0,0.0,0.0,0
3.0,10.0,0.0,-0.9164609398485658,-0.16205864840252396,-0.7919019449103724,0.6052295019577807,-1.0440420930762306,1.388043388067653,-1.5635710745034659,0.25772152561015466,-0.5429583872743564,-0.4666572382956102,0.16719562793637863,-1.0110272299239438,0.0,1.0,0.0,1.0,0.0,0
2.0,2.0,1.0,-0.9891541442703862,-1.3308050054471008,0.9022392816709628,-1.2409355908547361,-1.2114744105773108,-0.705675349597816,-0.1724941882161328,0.027636467502846138,0.07803960595432095,-0.3461054632615847,-1.1880920417266057,0.5793127586583857,0.0,0.0,0.0,0.0,0.0,0
1.0,9.0,0.0,1.3370283972278647,0.42231453011976444,1.1968725384677168,-0.13804035873294923,0.02752473893068151,-1.4035815954863056,0.5230442549275337,-0.6241500553516204,-0.45504536533501594,-0.30391233747898544,0.9729512325370084,-0.7128384820647571,0.0,0.0,0.0,1.0,0.0,0
2.0,4.0,1.0,0.9735623751187631,-1.0386184161859566,1.7124807378620361,-0.9943393144809477,-1.244960874077527,1.6206788033638164,1.5663519196430336,-0.17055698332279765,-0.2661275614309861,-0.25889778270887737,-0.9048976032895644,1.6726715008087374,0.0,0.0,0.0,0.0,1.0,1
1.0,10.0,0.0,0.537403148587841,-1.622991594708245,-1.2338518301055033,-0.6826129374443477,-0.005961724569534385,-0.24040451900548954,1.5663519196430336,4.141174519387838,2.681729202724101,0.9282974103650343,1.2123179602635556,-1.0110272299239438,0.0,1.0,0.0,0.0,1.0,0
1.0,4.0,0.0,-1.4980065752231286,-0.7464318269248124,1.4178474810652824,-1.3179708194847748,-0.24036696907104654,-0.24040451900548954,-1.5635710745034659,-0.8928921104279037,-0.09030150664253234,-0.4666572382956102,-0.5003341198080764,-1.0110272299239438,0.0,0.0,1.0,0.0,0.0,0
2.0,7.0,0.0,0.24663033090055964,-1.622991594708245,1.3441891668660937,-1.0869695645417399,-2.048635998082711,1.1554079727714899,-1.2158018529316326,2.3733996337689267,-0.0566391873099232,-0.4408247140489334,-1.036380735421048,-0.8619328559943504,0.0,1.0,0.0,1.0,0.0,0
2.0,4.0,0.0,0.537403148587841,1.006687708642053,-0.12897711711767598,1.6576845866394747,0.261929983432194,-0.705675349597816,0.17527503335570047,-0.043260227821996046,-0.5145267397654548,-0.22007410567756444,-0.29805237806733237,0.4799165093719901,1.0,0.0,0.0,0.0,1.0,0
3.0,9.0,0.0,1.191641988384224,-1.0386184161859566,-1.4548267727030688,-0.04457466109550958,0.46284876443348993,1.1554079727714899,0.17527503335570047,1.2135193345324902,0.49702937263395597,0.8895472170503345,1.3674006289314597,-0.7625366067079549,0.0,0.0,1.0,0.0,0.0,0
1.0,10.0,0.0,1.3370283972278647,0.42231453011976444,0.7549226532725859,0.1918918134114277,-0.37431282307191044,-1.4035815954863056,-0.8680326313597994,-0.44384791851768995,-0.5223828821561837,-0.40283571137925533,0.8414681004055251,-1.0110272299239438,0.0,1.0,0.0,0.0,0.0,0
2.0,1.0,0.0,1.6278012149151462,-0.16205864840252396,-0.7919019449103724,-0.5705237209108073,-0.07293465156996648,-0.9383107648939792,1.2185826980712002,-0.5989827630942118,-0.32598203459062786,0.20101380299476818,-1.2218056653500633,2.567237744386298,0.0,1.0,0.0,0.0,1.0,0
1.0,10.0,0.0,-1.2072337575358472,-1.3308050054471008,-1.012876887507938,-1.85029016707201,-0.9100962390753669,-0.007769103709326296,-0.8680326313597994,-1.304364827972459,0.2800513988745472,-0.2496641999515152,0.30205012243020796,-1.0110272299239438,0.0,0.0,0.0,1.0,0.0,0
3.0,8.0,1.0,-1.2799269619576674,1.5910608871643412,0.09199782547988948,2.598955522995664,2.3046042569453706,-0.705675349597816,-0.8680326313597994,0.032703617193857344,-0.3521683712730087,-0.37985997087966383,2.533892006303083,-0.8122347313511527,0.0,0.0,0.0,1.0,0.0,0
2.0,10.0,0.0,1.0462555795405835,-1.622991594708245,1.7124807378620361,-0.6715432570537683,-0.27385343257126243,1.1554079727714899,-0.1724941882161328,4.18956918309538,2.3225989220639014,-0.3743197024792844,0.9426089712758972,-1.0110272299239438,0.0,1.0,0.0,0.0,1.0,0
2.0,4.0,0.0,0.537403148587841,-1.0386184161859566,-1.6021434011014457,-1.1170804876167437,-1.4793661185790392,-1.1709461801901424,-1.5635710745034659,-0.3494256644823693,-0.3708745915967624,-0.4666572382956102,-0.9992957494352449,-1.0110272299239438,0.0,0.0,0.0,0.0,0.0,0
2.0,7.0,0.0,-0.6983813265831048,0.7145011193809087,-1.3811684585038804,1.0701908886778109,-0.24036696907104654,0.6901371421791634,0.17527503335570047,-0.15066809162033126,-0.5454521660503362,0.6183068684618428,0.23799423754563906,-0.26555536027597687,0.0,0.0,1.0,0.0,0.0,0
2.0,6.0,0.0,-1.2072337575358472,-1.3308050054471008,0.5339477106750204,-0.6240967967633287,0.1614705929315457,-0.705675349597816,-0.8680326313597994,1.3759976760616806,0.9983155514797974,-0.3966594365732451,0.23462287518329328,-0.6134422327783614,0.0,0.0,0.0,1.0,0.0,0
2.0,4.0,1.0,0.755482761853302,-0.16205864840252396,-1.5284850869022573,0.14068583902607468,-0.17339404207061446,1.388043388067653,-1.2158018529316326,-0.08076493616032632,-0.3484278641785997,-0.10500301824778821,-0.47336322090931054,-0.7128384820647571,1.0,0.0,0.0,1.0,0.0,0
2.0,1.0,0.0,0.4647099441660207,-0.7464318269248124,0.23931445387826644,-0.3019621353343283,1.3000103519388904,1.1554079727714899,-0.520263409787966,0.21756830098595747,0.42595214367016393,-0.346105474423782,-1.0835798084938881,0.3308221354423967,0.0,0.0,0.0,0.0,0.0,0
1.0,2.0,1.0,-1.352620166379488,-0.45424523766366814,-0.12897711711767598,-1.1361913509325554,0.42936230093327404,-1.4035815954863056,-0.8680326313597994,-0.8843769447493935,-0.0745890215330723,-0.36802398524839186,-0.857698530216724,-0.21585723563277906,0.0,1.0,0.0,1.0,0.0,0
2.0,10.0,1.0,-0.9891541442703862,-1.3308050054471008,-0.12897711711767598,-0.5571217493687537,0.9986321804369461,0.9227725574753266,-1.2158018529316326,1.5223998750045251,1.5594594207026489,-0.417340611772001,2.2237266689672754,-1.0110272299239438,0.0,0.0,1.0,0.0,0.0,0
2.0,9.0,0.0,-0.48030171331764376,-0.45424523766366814,-0.6445853165119954,0.26057256627499137,0.1279841294313298,-0.705675349597816,-1.5635710745034659,0.3369132539431373,-0.15539398111482972,-0.4666572382956102,1.0639780163203438,-1.0110272299239438,0.0,1.0,0.0,0.0,1.0,0
2.0,10.0,1.0,1.1189487839624037,1.298874297903197,-1.2338518301055033,1.001336084235779,-0.37431282307191044,0.45750172688300017,-0.8680326313597994,-0.44973606419653644,-0.6279802557190388,-0.15666731637102252,0.8414681004055251,-1.0110272299239438,0.0,0.0,0.0,1.0,0.0,0
1.0,2.0,0.0,-1.2072337575358472,-1.622991594708245,1.2705308526669052,-0.9380162236886286,-0.8766097755751506,-1.1709461801901424,0.870813476499367,3.0245970111418017,1.5145557905784515,-0.28141913867564267,-1.120664794479691,1.772067750095133,0.0,0.0,1.0,0.0,0.0,0
2.0,6.0,0.0,-0.48030171331764376,0.42231453011976444,-0.20263543131686448,0.198088049604897,-1.9816630710822793,-0.9383107648939792,1.5663519196430336,-0.440461784274554,-0.7917329494408545,-0.0016719125661939771,-1.059980271957468,0.7781052572311769,0.0,1.0,1.0,0.0,0.0,1
3.0,4.0,0.0,-1.2799269619576674,-1.0386184161859566,-1.6021434011014457,-0.5252006898776802,1.5344155964404023,1.1554079727714899,0.870813476499367,0.5131109735653313,0.9758729391060764,3.330705743289314,0.21439470100921884,1.0762940050903638,0.0,1.0,0.0,0.0,0.0,1
2.0,2.0,1.0,-1.2799269619576674,0.7145011193809087,1.7124807378620361,0.3352406934378623,0.5298216914339218,-1.4035815954863056,0.17527503335570047,-0.507679138834714,-0.4307289733101455,-0.35123531852520307,-0.8374703560426497,0.9768977558039681,0.0,0.0,0.0,1.0,0.0,0
3.0,4.0,1.0,-1.134540553114027,0.7145011193809087,1.6388224236628477,2.199750822620931,-0.7426639215742867,0.22486631158683693,1.5663519196430336,0.3980294630170726,-0.6202716395765475,-0.25438127378666775,-0.7026158615488204,1.6726715008087374,0.0,0.0,0.0,1.0,0.0,1
3.0,1.0,1.0,-0.5529949177394641,-0.7464318269248124,-0.4972686881136184,0.3681364417683575,0.7307404724352177,-0.007769103709326296,1.5663519196430336,0.9499615897692107,0.23516275116329774,0.10773633501234663,-1.1408929686537657,3.014520866175078,1.0,0.0,0.0,0.0,1.0,0
3.0,2.0,0.0,0.6827895574314817,-0.16205864840252396,-0.4236103739144299,1.1868750668829122,-0.24036696907104654,1.1554079727714899,0.870813476499367,0.6815334618951282,-0.363391750570581,-0.044726142879570704,-0.9925530247105533,1.772067750095133,0.0,0.0,1.0,0.0,0.0,1
3.0,1.0,1.0,-0.5529949177394641,-0.45424523766366814,-0.5709270023128069,0.567425499114481,-0.30733989607147866,1.1554079727714899,-0.8680326313597994,0.605216633419141,-0.272112256066257,-0.33103653847283926,-1.2454052018864832,-0.11646098634638347,0.0,1.0,0.0,0.0,1.0,0
1.0,7.0,0.0,-1.7160861884885896,0.13012794085862023,-0.4236103739144299,-0.7146036175668083,0.9316592534365142,1.6206788033638164,0.870813476499367,-0.8384033595804358,-0.21695926882686395,-0.044726142879570704,1.0639780163203438,0.032633387583209925,0.0,0.0,0.0,0.0,1.0,1
1.0,9.0,0.0,0.6827895574314817,0.13012794085862023,-1.6021434011014457,-0.6247233824458144,1.5009291329401864,1.388043388067653,1.2185826980712002,-0.7822685470312947,-0.10793664201327527,3.8731861692300176,2.3080107280259186,-0.6134422327783614,0.0,0.0,0.0,0.0,0.0,1
3.0,9.0,1.0,1.191641988384224,-0.16205864840252396,-1.0865352017071264,0.9417756340839507,-1.144501483576879,1.6206788033638164,1.5663519196430336,0.502943489821246,-0.5654042168623283,0.6183078328733105,-0.0890279116018971,-0.5637441081351636,0.0,0.0,0.0,1.0,0.0,1
2.0,8.0,1.0,0.755482761853302,-0.16205864840252396,-1.0865352017071264,0.2037621310629613,0.6972540089350018,1.1554079727714899,-0.1724941882161328,-0.03480484108890539,-0.15389734108284303,0.015549460001687892,1.2392888591623215,-0.6134422327783614,0.0,1.0,0.0,1.0,0.0,0
2.0,7.0,0.0,-1.134540553114027,1.298874297903197,-1.6758017153006342,0.7699867261358074,1.5009291329401864,0.9227725574753266,0.17527503335570047,-0.5416839941322886,-0.3994407267785156,4.958119897361365,1.4651701374394857,-0.26555536027597687,0.0,0.0,0.0,0.0,1.0,0
2.0,6.0,1.0,-0.6983813265831048,0.7145011193809087,0.38663108227664345,0.525548689335025,-1.4458796550788229,1.6206788033638164,0.17527503335570047,-0.41523470198912,-0.7250189025132433,-0.2795941516474217,-0.7363294851722776,-0.017064737059987872,0.0,0.0,1.0,0.0,0.0,1
1.0,9.0,0.0,-0.40760850889582345,0.7145011193809087,1.2705308526669052,-0.05087532823605932,-0.4412857500723425,0.22486631158683693,-0.8680326313597994,-0.6952397193160257,-0.5753799554608205,-0.4137320669756195,0.5481595748814465,-0.9116309806375482,0.0,0.0,0.0,0.0,0.0,0
1.0,2.0,0.0,0.028550717635098612,-0.7464318269248124,-0.5709270023128069,-0.5381153170000229,0.4963352279337058,-0.47303993430165275,-0.8680326313597994,-0.04053850790264465,0.15660241307223544,-0.33103653847283926,-0.8442130807673411,-0.21585723563277906,0.0,0.0,0.0,0.0,0.0,0
2.0,6.0,0.0,-1.570699779644949,1.5910608871643412,-0.6445853165119954,1.363920332500796,0.9651457169367301,0.45750172688300017,0.870813476499367,-0.41724659579905693,-0.5018073598917708,0.039660019946195314,0.720099055361079,0.38052026008559453,0.0,0.0,0.0,0.0,0.0,1
2.0,9.0,0.0,1.4097216016496852,1.006687708642053,-1.0865352017071264,0.5751881995141641,-0.17339404207061446,-0.705675349597816,0.17527503335570047,-0.5165125553879145,-0.5728859356002475,0.13610113457601244,0.7908976649703392,-0.7625366067079549,0.0,0.0,1.0,0.0,0.0,0
3.0,9.0,0.0,0.24663033090055964,-0.16205864840252396,0.38663108227664345,1.0744377471924358,-2.9192840490883274,-0.705675349597816,1.5663519196430336,0.599606802358324,-0.9619472062498324,-0.12994368232887096,-1.6971677584408114,-0.5637441081351636,0.0,0.0,1.0,0.0,0.0,0
2.0,1.0,1.0,0.6100963530096614,1.006687708642053,-1.1601935159063148,1.1396026581709409,-0.30733989607147866,-0.24040451900548954,-1.2158018529316326,-0.2697584235052958,-0.5908426112417223,-0.3310366232356706,-1.2454052018864832,-0.5637441081351636,0.0,0.0,0.0,1.0,0.0,0
1.0,4.0,1.0,1.1189487839624037,-1.0386184161859566,0.7549226532725859,-0.3693549065172271,-1.077528556576447,-1.1709461801901424,0.5230442549275337,0.7402224555708337,-0.19130825416971733,-0.27519265754654576,-0.8374703560426497,0.7781052572311769,0.0,0.0,0.0,0.0,0.0,1
2.0,9.0,1.0,0.10124392205691896,0.42231453011976444,-1.4548267727030688,0.7691164682434662,-0.6422045310736388,0.45750172688300017,-0.520263409787966,-0.12840478357569426,-0.5672745600369622,0.3470654349119566,0.3661060073147768,-0.8619328559943504,0.0,0.0,0.0,0.0,1.0,0
2.0,3.0,0.0,1.0462555795405835,1.006687708642053,1.04955591006934,0.6472803633157052,-0.4412857500723425,0.45750172688300017,0.17527503335570047,-0.4849948665308216,-0.608799286883197,-0.3238985552471496,-0.807128094781538,0.7284071325879791,0.0,1.0,0.0,1.0,0.0,1
2.0,8.0,0.0,-0.48030171331764376,-1.622991594708245,-0.12897711711767598,-0.9840006507199349,1.2665238884386745,1.388043388067653,0.5230442549275337,2.823561316935313,4.387598035860051,-0.17075747915395528,1.6977941404413415,-0.4146497342055703,0.0,1.0,1.0,0.0,0.0,0
2.0,6.0,0.0,0.9735623751187631,0.42231453011976444,1.6388224236628477,1.1932801649705431,-0.10642111507018237,1.1554079727714899,-0.8680326313597994,0.10339322627041693,-0.4774912042754052,-0.41948480173806735,0.07279748179069821,-0.6134422327783614,0.0,1.0,0.0,0.0,1.0,0
2.0,9.0,0.0,0.1739371264787393,-1.622991594708245,1.1968725384677168,-1.0987354512461922,0.06101120243089741,-1.1709461801901424,-1.2158018529316326,2.32196128052003,2.7715117728891503,-0.43953308815950604,1.0032934937981202,-0.961329105280746,0.0,1.0,0.0,0.0,1.0,0
2.0,2.0,1.0,1.5551080104933257,-0.16205864840252396,0.16565613967907797,-0.4534914395487695,-2.4839600235855195,-1.636217010782469,-1.5635710745034659,-0.5137080171614761,-0.864681944701954,-0.4666572382956102,-1.4443155812648814,-1.0110272299239438,0.0,0.0,1.0,0.0,0.0,0
3.0,8.0,0.0,-1.0618473486922064,-1.622991594708245,-0.8655602591095608,-1.2374197489696779,-0.7091774580740706,-0.24040451900548954,0.870813476499367,1.7156583238821383,1.7390122159910764,0.16623922902397248,0.10651110541415554,-0.31525348491917465,0.0,0.0,0.0,0.0,0.0,0
1.0,8.0,0.0,-1.134540553114027,-1.3308050054471008,0.5339477106750204,-1.037573726572456,1.233037424938458,0.22486631158683693,-0.520263409787966,0.47216954766089975,1.7165797040850475,-0.3616605357120626,1.6708232415425752,-0.7128384820647571,0.0,1.0,0.0,1.0,0.0,0
1.0,10.0,0.0,0.6827895574314817,-1.0386184161859566,-1.4548267727030688,-0.7824837331694181,1.9697396219432106,1.1554079727714899,-0.8680326313597994,0.1381766506922762,1.1704031379853752,0.07582454384276772,3.2014217540475376,-1.0110272299239438,0.0,0.0,0.0,0.0,1.0,0
3.0,5.0,0.0,1.7004944193369664,1.006687708642053,-1.1601935159063148,1.9832306590064523,-0.34082635957169455,1.6206788033638164,-0.8680326313597994,0.0990639760367835,-0.595331780152091,-0.1954160081757312,-0.30479510279202393,-0.5140459834919658,0.0,1.0,1.0,0.0,0.0,0
1.0,2.0,0.0,1.4097216016496852,1.298874297903197,-0.5709270023128069,-0.27533224382868915,1.6013885234408345,-0.47303993430165275,0.5230442549275337,-0.9571375583875843,-0.38719753772813037,-0.05979513882729746,-0.6217031648525227,1.3744827529495505,0.0,1.0,0.0,0.0,0.0,1
2.0,4.0,0.0,-0.3349153044740031,1.298874297903197,-0.055318802918487495,0.9524275906862062,1.4339562059397546,0.9227725574753266,0.5230442549275337,-0.4691743491137396,-0.4076028528121056,-0.18362268047959188,0.1739383526610702,0.7781052572311769,0.0,0.0,0.0,0.0,0.0,1
2.0,6.0,0.0,1.4824148060715054,-0.7464318269248124,-0.20263543131686448,0.08655579812245486,-0.34082635957169455,-1.1709461801901424,1.2185826980712002,0.642204222861796,-0.12397022296727336,-0.0533369487583513,-0.06879973742782265,0.5793127586583857,1.0,0.0,0.0,0.0,1.0,0
1.0,10.0,0.0,0.028550717635098612,-0.45424523766366814,-0.12897711711767598,-0.40339939526561275,2.2041448664447225,0.45750172688300017,1.5663519196430336,-0.24364473359234756,0.40126240711505406,-0.02280759958312791,3.437417119411739,-1.0110272299239438,0.0,0.0,1.0,0.0,0.0,0
1.0,8.0,0.0,-0.9164609398485658,0.13012794085862023,-1.6021434011014457,-0.8348732582883552,-1.546339045579471,1.1554079727714899,0.5230442549275337,-0.91351791316575,-0.6915283502507206,2.7882253173486107,-0.5677613670549911,-0.4146497342055703,0.0,0.0,0.0,1.0,0.0,1
3.0,9.0,0.0,0.9008691706969427,-0.16205864840252396,-1.6758017153006342,0.2596674980669566,-1.311933801077959,-0.9383107648939792,-0.520263409787966,0.0059302100615921645,-0.6028139328422816,2.7882090430985746,-0.24073921790745506,-0.8619328559943504,1.0,0.0,0.0,0.0,1.0,0
2.0,2.0,1.0,1.5551080104933257,-0.45424523766366814,0.6076060248742089,-0.5071689463483716,-1.345420264578175,-1.636217010782469,0.5230442549275337,-0.33437784467776643,-0.5504404501811988,-0.2632261249892706,-1.2150629406253717,1.3744827529495505,0.0,0.0,0.0,1.0,0.0,1
2.0,2.0,0.0,-1.6433929840667691,0.13012794085862023,-0.055318802918487495,0.18684431763584927,0.06101120243089741,1.6206788033638164,-0.1724941882161328,-0.27540293131840843,-0.38369975689470553,-0.27796753308493133,-0.9318685021883303,0.5793127586583857,0.0,1.0,0.0,0.0,0.0,1
2.0,8.0,0.0,-1.7160861884885896,-0.16205864840252396,-1.3811684585038804,0.2667688024684607,0.06101120243089741,0.6901371421791634,0.870813476499367,0.011104525400759076,-0.29605426180666533,1.0522925111648238,0.72684178008577,-0.31525348491917465,0.0,0.0,0.0,0.0,1.0,0
2.0,2.0,0.0,0.9008691706969427,0.42231453011976444,-0.12897711711767598,0.41234554269928814,-0.4077992865721266,-1.636217010782469,-0.520263409787966,-0.32337382772118406,-0.527994341891281,-0.31870735872478273,-1.0262666483340106,0.18172776151280332,0.0,0.0,0.0,0.0,0.0,0
2.0,1.0,1.0,0.8281759662751224,1.5910608871643412,0.23931445387826644,1.0338837294093377,1.0990915709375944,-0.47303993430165275,-1.2158018529316326,-0.5374861169069185,-0.4868434610298947,-0.42647331700500074,-1.1038079826679623,-0.5637441081351636,0.0,1.0,1.0,0.0,0.0,0
2.0,10.0,1.0,-0.9891541442703862,1.006687708642053,1.3441891668660937,1.0461021502178078,-0.8766097755751506,0.22486631158683693,0.5230442549275337,-0.31063554193607834,-0.6671584827179896,-0.3116620928155496,0.33576374605366527,-1.0110272299239438,0.0,0.0,0.0,1.0,0.0,1
1.0,8.0,1.0,0.6100963530096614,-0.45424523766366814,1.4178474810652824,-0.3408104476484374,0.5967946184343541,-0.9383107648939792,0.17527503335570047,-0.18891875783535908,-0.029697377320984972,-0.340498398252821,1.1583761624660243,-0.5140459834919658,0.0,0.0,0.0,1.0,0.0,0
3.0,9.0,1.0,1.191641988384224,-1.3308050054471008,0.9758975958701513,-0.8296517109343083,-0.10642111507018237,-1.1709461801901424,-0.520263409787966,0.9266707609070582,0.8187495133284849,-0.37868702342115473,0.8515821874925622,-0.8619328559943504,0.0,0.0,0.0,0.0,1.0,0
2.0,3.0,1.0,0.6100963530096614,-1.3308050054471008,-0.12897711711767598,-0.5186563505272748,-0.4412857500723425,-0.47303993430165275,0.870813476499367,1.6064822189919696,0.5942919656393443,-0.12144085263034618,-0.807128094781538,1.4241808775927483,0.0,0.0,0.0,0.0,1.0,0
2.0,8.0,1.0,-0.6983813265831048,-1.0386184161859566,-1.0865352017071264,-0.31769639802785626,0.06101120243089741,0.45750172688300017,-0.520263409787966,0.815503545429258,0.3174630352069105,-0.1050022145726366,0.72684178008577,-0.7128384820647571,0.0,0.0,1.0,0.0,0.0,0
2.0,6.0,0.0,-1.7160861884885896,-1.622991594708245,-1.6758017153006342,-0.7432176970669853,1.3000103519388904,0.6901371421791634,0.870813476499367,3.8762213448128966,4.432489320942576,7.128030751624156,0.922380797101823,0.38052026008559453,0.0,0.0,0.0,0.0,0.0,0
1.0,2.0,1.0,0.4647099441660207,0.7145011193809087,0.4602893964758319,0.20310073506478182,-2.3500141695846555,0.6901371421791634,1.5663519196430336,-0.571867739944258,-0.8596939548604237,-0.14116746378650175,-1.4173446823661158,2.567237744386298,0.0,0.0,0.0,1.0,0.0,1
1.0,4.0,1.0,-0.9891541442703862,-1.0386184161859566,0.7549226532725859,-1.536092257621161,0.36238937393284165,-1.4035815954863056,0.17527503335570047,-0.9600445853892783,0.4521377882771944,-0.3071034210047232,-0.2575960297191837,0.4799165093719901,0.0,0.0,0.0,1.0,0.0,0
2.0,7.0,1.0,-0.26222210005218277,-1.0386184161859566,0.9758975958701513,-0.6302234123254103,-0.005961724569534385,-0.9383107648939792,-1.2158018529316326,0.36006309748523313,0.28753531230240315,-0.43733383333745834,0.4031909933005799,-0.8619328559943504,0.0,0.0,0.0,1.0,0.0,0
3.0,9.0,0.0,0.24663033090055964,1.298874297903197,0.16565613967907797,2.749927862159006,-0.4747722135725587,-1.636217010782469,1.2185826980712002,0.2452275855977293,-0.640223444769424,-0.13282158925219323,0.5178173136203348,-0.6134422327783614,0.0,1.0,0.0,0.0,0.0,0
2.0,1.0,1.0,1.7004944193369664,0.13012794085862023,-1.3811684585038804,0.30669623456907236,2.1706584029445066,1.1554079727714899,-1.2158018529316326,-0.2005492676442442,0.02032527188506444,-0.24966441694411956,-0.9959243870728991,-0.5637441081351636,1.0,0.0,1.0,0.0,0.0,1
1.0,9.0,1.0,0.9008691706969427,0.42231453011976444,0.6076060248742089,-0.4359122301234783,0.02752473893068151,-0.705675349597816,-0.520263409787966,-0.7869318009612365,-0.45504536533501594,-0.36494168164244034,0.9729512325370084,-0.8619328559943504,0.0,1.0,0.0,0.0,0.0,0
